card,card-time
79851.0,0.0022614002227783203
12219393.525006725,0.006304025650024414
28813566.64698453,0.00525975227355957
36520672.70948407,0.0052525997161865234
8562841.472507926,0.006105899810791016
1684263.1217059116,0.0054285526275634766
55642880.3241629,0.005372524261474609
10925.576425397934,0.001928567886352539
6716396.20508455,0.006573200225830078
42445594.81969789,0.005341053009033203
9240.88737059496,0.0017571449279785156
4401253.380708873,0.0065920352935791016
173354.21018526572,0.0021812915802001953
659120.7888869796,0.00843501091003418
302999.73053840135,0.0021996498107910156
653856.4805399944,0.00866556167602539
3497399.78924202,0.005435466766357422
169394.37680087867,0.0017383098602294922
5690.232643439454,0.001773834228515625
3497399.78924202,0.005420207977294922
8491102.190904628,0.0053234100341796875
45005.39518893828,0.0030074119567871094
9225.233471551503,0.003035306930541992
95909.73529768383,0.0068318843841552734
263013180.78158852,0.005192756652832031
49415.33930352874,0.003354787826538086
125133.66861997357,0.0033740997314453125
928139.885589006,0.0069866180419921875
10976770.178840373,0.0060367584228515625
64339.596639823605,0.002357959747314453
23204.625962970673,0.0018157958984375
339162.5433435797,0.006787776947021484
54011.17767451301,0.006118297576904297
25142.234149620013,0.004359722137451172
33.54637804015253,0.0037736892700195312
124.02548833432982,0.008759737014770508
12183951.38998362,0.005528688430786133
132366.37553813588,0.0019562244415283203
79602.00390273232,0.0019202232360839844
12183951.38998362,0.005765438079833984
12231415.0428609,0.005499601364135742
38703.023300364475,0.003345012664794922
56517.13602948702,0.0033347606658935547
189878.620773423,0.0072803497314453125
593.4791222052474,0.000545501708984375
2730942.4642683673,0.0059299468994140625
17696.374148733874,0.00610804557800293
11053.454555838598,0.0015499591827392578
301072.474313067,0.0022745132446289062
74463.3060034466,0.007125139236450195
74043.50664683853,0.007638454437255859
11049.276354701227,0.0016524791717529297
90246.71759078711,0.0019631385803222656
10893.266272646326,0.0032732486724853516
283673.03846029186,0.002307891845703125
69565.8233800459,0.002384662628173828
222229.93820876814,0.004778861999511719
304501.2762555296,0.002747774124145508
31743.87951724883,0.001924276351928711
104315.12824708351,0.005605220794677734
2722743.3212222606,0.005976200103759766
32982.26527958522,0.0016655921936035156
86404.23350422435,0.0021085739135742188
2501481.3355380087,0.006417274475097656
1056756.4164226404,0.005839109420776367
20298.876528208308,0.0020744800567626953
62455.21269683819,0.0024297237396240234
147533.64294132125,0.006738424301147461
4190.767953100174,0.0059354305267333984
80.499043976782,0.0021255016326904297
62455.21269683819,0.002452850341796875
585.0726366399817,0.00678253173828125
173085.49327202307,0.0022008419036865234
71640.99588906796,0.007111072540283203
696689.438423802,0.008354902267456055
11090.311559537271,0.0014710426330566406
261708.06400874225,0.0022051334381103516
100816.97224829881,0.0066797733306884766
71453.75062747554,0.007528543472290039
695275.9366866831,0.008767366409301758
357509.2775838477,0.015592575073242188
100639.1087835024,0.00711822509765625
356090.10263385717,0.015953779220581055
170292.75554146327,0.0018498897552490234
71715.7913980073,0.006794929504394531
11102.0,0.000957489013671875
77329.60006257262,0.0023953914642333984
71715.7913980073,0.006746053695678711
143146.32560718403,0.004914760589599609
9305.514628735255,0.003997087478637695
60171.6423768703,0.009914398193359375
43247996.176585294,0.005503416061401367
33930.258277389556,0.00650787353515625
36549.854319252874,0.003330707550048828
10782.147483298042,0.005993366241455078
40888.385605702584,0.0032236576080322266
47.29845082212632,0.002819061279296875
34675850.85225552,0.010947465896606445
209969.0245198838,0.0069122314453125
232.74422013408775,0.007893085479736328
194.47952281002324,0.00768280029296875
1859.0646086461654,0.012677669525146484
304956.69801904843,0.0024199485778808594
3654155.1454266706,0.0052111148834228516
89850.27511524745,0.00188446044921875
79851.0,0.0018317699432373047
13033799.61760954,0.006888151168823242
320481.8719601694,0.0038421154022216797
3654155.1454266706,0.005413055419921875
13033799.61760954,0.00735926628112793
20429.78117712388,0.0035436153411865234
240660.87235035206,0.005388975143432617
3511.708368446037,0.003005504608154297
62497.98884228775,0.002971172332763672
857939.159272117,0.00703120231628418
12491.17564932142,0.006157875061035156
23695.433289240107,0.006762504577636719
84284.85177248692,0.009882450103759766
1111017.1735548733,0.006032228469848633
1056756.4164226404,0.0058171749114990234
34789.0,0.0012347698211669922
1492404.2357527462,0.005273342132568359
36696.01476373214,0.0017828941345214844
79851.0,0.0016176700592041016
216549517.94670895,0.010389089584350586
1111017.1735548733,0.005999326705932617
1056756.4164226404,0.005824089050292969
1492404.2357527462,0.005305051803588867
216549517.94670895,0.010616302490234375
1266405.2268718162,0.005983829498291016
984442.2136967024,0.0061109066009521484
28141.9604646132,0.0018842220306396484
1605406.067064999,0.0052487850189208984
34113.75579642213,0.0023453235626220703
66313.84347419212,0.0023217201232910156
231440875.3983382,0.01053929328918457
523035.6410984854,0.006712913513183594
449197.9418326118,0.006679534912109375
657956.3773083362,0.005987405776977539
43952418.300878316,0.011129140853881836
232408616.07911596,0.00535130500793457
10901798.451442186,0.006165981292724609
63541.31138601387,0.0030670166015625
12500009.649292743,0.006033182144165039
135774.52983559063,0.0028650760650634766
19820.23032277544,0.0023870468139648438
51012261444.01299,0.010711908340454102
1841977.178746618,0.006566047668457031
248264.44723113833,0.007297992706298828
450822.68106925243,0.007294654846191406
17873952.457384206,0.011821269989013672
263013180.78158852,0.0051975250244140625
58234.66861428041,0.006170988082885742
24208.983487001235,0.00458526611328125
74207.96401157512,0.006020069122314453
68662.92360373006,0.004601716995239258
33.0951393516822,0.004458427429199219
305596963.8892213,0.010552644729614258
167764.7540734715,0.00815129280090332
124.61391796123021,0.009246110916137695
224.76859614775074,0.009191274642944336
1038.290012829503,0.013758659362792969
1584618.1977578371,0.006045103073120117
2267367.788990104,0.005573272705078125
24156.2139779531,0.0021605491638183594
1056756.4164226404,0.005873203277587891
34100.82650349503,0.0016255378723144531
78901.73367982535,0.002096891403198242
402394378.0111843,0.01144266128540039
