card,card-time
2809779429.798566,0.0063571929931640625
15129277516.526876,0.006014585494995117
79626202759.3519,0.005918264389038086
11400573101.30661,0.0057964324951171875
58065977249.46507,0.00579524040222168
11023165309.474718,0.004800319671630859
,
533924871.1155203,0.004964351654052734
3134748407.717743,0.004971742630004883
12331309784.960333,0.0057373046875
279580740908.83765,0.00577235221862793
18284575797562.742,0.007622957229614258
3593538957049.309,0.007634401321411133
96373101420650.25,0.007558107376098633
3237537820814.975,0.008151769638061523
75376160611944.66,0.008319616317749023
258486.73572214815,0.007268190383911133
461922.3242195812,0.006206035614013672
637024.9618916244,0.007352352142333984
3387534.087707723,0.007654905319213867
2758971.250054774,0.010863780975341797
400785.95627332205,0.009763002395629883
1376400.3501007648,0.007198333740234375
2106586.133257928,0.00731205940246582
3387534.087707723,0.007613658905029297
8533629.36947461,0.01141357421875
