card,card-time
15802461.189541059,0.0022318363189697266
1044849.7187040247,0.0018622875213623047
3683995.2829165906,0.0031325817108154297
16148963.054687861,0.0020012855529785156
11007623.337870501,0.0017409324645996094
56327634.61792284,0.0024688243865966797
262929295.96578342,0.0029871463775634766
2727479.6419396447,0.0026335716247558594
14004427.525699027,0.002519845962524414
54643225.07724316,0.0028502941131591797
2809930151.965373,0.004971504211425781
15129411436.850092,0.005209207534790039
79626493927.4382,0.004324913024902344
534571737.94902396,0.0046939849853515625
3136226392.906033,0.004256486892700195
12332767222.178318,0.004598140716552734
11400696337.741068,0.003210306167602539
58066423873.45851,0.003803730010986328
279585556129.94336,0.0038900375366210938
11031032768.74484,0.0038712024688720703
58851.9857529087,0.00225067138671875
73357.0594635923,0.0017971992492675781
120202.14877256785,0.002131938934326172
602450.8957095976,0.002488851547241211
719321.538608757,0.0020749568939208984
1157420.8260461485,0.0020427703857421875
366762.3688628486,0.004097700119018555
592906.6095482665,0.003879070281982422
651152.882804737,0.0038754940032958984
3615971.3204234643,0.004186868667602539
73405.47740791025,0.00202178955078125
81745.72042942044,0.0019290447235107422
341222.6391354095,0.0018901824951171875
602450.8957095976,0.0020165443420410156
719321.538608757,0.002027750015258789
1157420.8260461485,0.0020253658294677734
395942.9898429853,0.0030705928802490234
1376400.3501007648,0.003037691116333008
2114248.050152864,0.0031518936157226562
3615971.3204234643,0.004178762435913086
