factorjoin,factorjoin-time
1288163.102566552,0.0012776851654052734
723.786242861778,0.0015215873718261719
246.47856708112346,0.0007152557373046875
723.786242861778,0.0014760494232177734
971668.1702075835,0.0012624263763427734
28.951449714471117,0.0015025138854980469
9.859142683244935,0.000978708267211914
28.951449714471117,0.0017547607421875
773837.1432227626,0.0012240409851074219
723.786242861778,0.0015003681182861328
246.47856708112346,0.0009562969207763672
723.786242861778,0.0017423629760742188
1288163.102566552,0.0012340545654296875
28.951449714471117,0.0014731884002685547
9.859142683244935,0.0009548664093017578
28.951449714471117,0.0017371177673339844
2509377.0,0.0008270740509033203
16740.7846641832,0.0014624595642089844
4021.816234953602,0.0008184909820556641
16740.7846641832,0.0014646053314208984
6041897.585429411,0.0008203983306884766
4322243.982476386,0.0008025169372558594
86239109.35538079,0.0009295940399169922
76096125.12965119,0.0011801719665527344
2283298.4402022874,0.0007910728454589844
2557605.9041757574,0.0007979869842529297
86239109.35538079,0.0009143352508544922
34823632.53451861,0.0011658668518066406
10178458.81132904,0.0008122920989990234
4452780.0,0.0008094310760498047
86239109.35538079,0.0009102821350097656
86239109.35538079,0.0011780261993408203
449092.30630755745,0.0009844303131103516
4322243.982476386,0.0008327960968017578
5174031.495281854,0.0010721683502197266
5174031.495281854,0.0013206005096435547
434266.5093972201,0.0009446144104003906
2557605.9041757574,0.0008509159088134766
5174031.495281854,0.001138925552368164
4786742.014494863,0.0013377666473388672
449092.30630755745,0.0009562969207763672
4452780.0,0.0008077621459960938
5174031.495281854,0.0010819435119628906
5174031.495281854,0.001329660415649414
6041897.585429411,0.0008046627044677734
1288163.102566552,0.0012125968933105469
14057611.694745822,0.0013492107391357422
14057611.694745822,0.001583099365234375
2283298.4402022874,0.0008063316345214844
773837.1432227626,0.0011980533599853516
14057611.694745822,0.0013382434844970703
8261633.422176736,0.0015840530395507812
10178458.81132904,0.0008170604705810547
1288163.102566552,0.0012431144714355469
14057611.694745822,0.0013494491577148438
14057611.694745822,0.0015633106231689453
105.51341398127508,0.0010535717010498047
5179.89596619475,0.0013613700866699219
5928397.0751079675,0.0009112358093261719
5179.89596619475,0.0015094280242919922
2710.6150340854715,0.0008037090301513672
216852777.47900978,0.0010025501251220703
5174.054821324456,0.0008718967437744141
64703.91731460992,0.0012404918670654297
79.6761684261214,0.0010499954223632812
5179.89596619475,0.0012676715850830078
5174.054821324456,0.0008554458618164062
2459.4445866596266,0.0014948844909667969
105.51341398127508,0.0010581016540527344
5179.89596619475,0.0012478828430175781
21312238.75657948,0.0008802413940429688
5179.89596619475,0.001508474349975586
4450641.235922764,0.0008022785186767578
216852777.47900978,0.0010371208190917969
21312238.75657948,0.0008847713470458984
216477191.1672882,0.0012493133544921875
4545221.882717196,0.0009429454803466797
699174.6862204003,0.0009412765502929688
21441996.089255966,0.0009438991546630859
7417087.7025847165,0.0007777214050292969
25687186.168892965,0.0014200210571289062
2509377.0,0.0008311271667480469
25687186.168892965,0.001425027847290039
2710260.9441665984,0.0007936954498291016
9621218.422338454,0.001420736312866211
2509377.0,0.0008227825164794922
9621218.422338454,0.0014340877532958984
274582.45987302175,0.0007879734039306641
923138.4147359879,0.001432180404663086
2509377.0,0.0008206367492675781
923138.4147359879,0.0014176368713378906
7417087.7025847165,0.0010640621185302734
25687186.168892965,0.0014240741729736328
2014532.8499886093,0.0011229515075683594
25687186.168892965,0.0017063617706298828
4242314.011842401,0.0010867118835449219
25687186.168892965,0.0014271736145019531
531074.191835221,0.0011031627655029297
15430169.672489837,0.001710653305053711
12606879.932089815,0.0010349750518798828
2015135.3464043906,0.0010743141174316406
43684936.41869425,0.0014204978942871094
43684936.41869425,0.0016622543334960938
5923595.978429221,0.00103759765625
776171.977241265,0.0010671615600585938
43684936.41869425,0.0014348030090332031
21720871.32573092,0.0016644001007080078
26744996.19222954,0.0008852481842041016
2507661.8476009076,0.0010728836059570312
80878092.6645802,0.0012748241424560547
80706519.43944074,0.0015368461608886719
1136.9611547614934,0.0012013912200927734
1230096.2819183588,0.0013446807861328125
4952.370308113252,0.0016126632690429688
4952.370308113252,0.0020499229431152344
1136.9611547614934,0.0008118152618408203
1288163.102566552,0.0009641647338867188
4952.370308113252,0.0015914440155029297
4952.370308113252,0.001604318618774414
4452780.0,0.0008559226989746094
2509377.0,0.0011186599731445312
19039319.14911065,0.0011944770812988281
19039319.14911065,0.0014934539794921875
1064760.0740728262,0.0010433197021484375
362461.2054176494,0.0009777545928955078
461265.70746718935,0.0012392997741699219
2135916.171242692,0.001308441162109375
3397059.044473328,0.001562356948852539
1342374.9245669176,0.0015225410461425781
2135681.662666514,0.0015528202056884766
2712591.896071511,0.0018410682678222656
966047.6658733146,0.001794576644897461
6275592.951686492,0.002083301544189453
6274990.595944934,0.0023565292358398438
120593.81027412218,0.0007846355438232422
9.859142683244935,0.0007102489471435547
2509377.0,0.0008370876312255859
98.59922534979837,0.0012998580932617188
610964.6792248441,0.0014271736145019531
28.951449714471117,0.0013570785522460938
98.59922534979837,0.001298666000366211
610964.6792248441,0.0014138221740722656
28.951449714471117,0.0013427734375
585.8555489338822,0.001940011978149414
585.8555489338822,0.0019428730010986328
1448021.814755199,0.0010633468627929688
449092.30630755745,0.0009915828704833984
1287840.4173958,0.0012576580047607422
2135916.171242692,0.0013353824615478516
3397059.044473328,0.0015592575073242188
1342374.9245669176,0.001497030258178711
2135916.171242692,0.001558542251586914
3397059.044473328,0.0018362998962402344
1342374.9245669176,0.0017621517181396484
6275592.951686492,0.0020720958709716797
6275592.951686492,0.002349376678466797
2749218.672615363,0.0011649131774902344
1133791.7601109063,0.0013785362243652344
446759.7982988346,0.0011115074157714844
8443314.233464977,0.0016372203826904297
3942381.643840342,0.0013589859008789062
1342374.9245669176,0.0015759468078613281
8443314.233464977,0.0019316673278808594
3942381.643840342,0.0017278194427490234
1316322.9371242737,0.0019016265869140625
17611178.61971951,0.0021431446075439453
17611178.61971951,0.002512693405151367
519745.4221709629,0.0012466907501220703
217923.30113680687,0.001135110855102539
663704.5107814481,0.0009715557098388672
2111462.863286536,0.0012943744659423828
10002055.603606721,0.001184225082397461
5174031.495281854,0.0010902881622314453
1402606.3168437285,0.0017523765563964844
5413555.641521291,0.001560211181640625
1813453.7292935478,0.0014729499816894531
22242254.934683017,0.0017659664154052734
15527830.793131167,0.0021333694458007812
1241730.8343861976,0.0012049674987792969
446759.7982988346,0.0010895729064941406
3343605.361511211,0.0009293556213378906
2111462.863286536,0.0012888908386230469
10002055.603606721,0.0011777877807617188
5174031.495281854,0.0011031627655029297
2111462.863286536,0.0017385482788085938
10002055.603606721,0.001543283462524414
5037813.939382145,0.0014538764953613281
22242254.934683017,0.00177001953125
22242254.934683017,0.0020570755004882812
1241730.8343861976,0.0011034011840820312
449092.30630755745,0.0009765625
4322243.982476386,0.000823974609375
2111462.863286536,0.001283884048461914
10002055.603606721,0.001195669174194336
5174031.495281854,0.0010950565338134766
2111462.863286536,0.0016605854034423828
10002055.603606721,0.0014202594757080078
5174031.495281854,0.0014028549194335938
22242254.934683017,0.0017080307006835938
22242254.934683017,0.0020322799682617188
2751666.796798538,0.0010437965393066406
2451495.640793445,0.001073598861694336
4450641.235922764,0.0008351802825927734
8651213.286152584,0.0014345645904541016
33309022.60982669,0.0011882781982421875
19039319.14911065,0.0012595653533935547
8651213.286152584,0.0017116069793701172
33309022.60982669,0.001422882080078125
19006841.553071186,0.0014488697052001953
227994813.81988263,0.0018608570098876953
227994813.81988263,0.0021245479583740234
2604993.047414014,0.001065969467163086
992339.8993024101,0.0011053085327148438
3192836.469643756,0.0008885860443115234
8651213.286152584,0.0014417171478271484
33309022.60982669,0.0011818408966064453
19039319.14911065,0.001256704330444336
8426563.895940077,0.001745462417602539
33252667.19696383,0.001443624496459961
11067287.081521904,0.0014955997467041016
227994813.81988263,0.0018706321716308594
227880070.9558438,0.0021474361419677734
2751666.796798538,0.0010678768157958984
2507661.8476009076,0.0010814666748046875
4452780.0,0.0008361339569091797
8651213.286152584,0.0014414787292480469
33309022.60982669,0.0011970996856689453
19039319.14911065,0.0012631416320800781
8651213.286152584,0.0017430782318115234
33309022.60982669,0.0014204978942871094
19039319.14911065,0.0014617443084716797
227994813.81988263,0.0019142627716064453
227994813.81988263,0.002126455307006836
36038865.0,0.0006549358367919922
189648.89978520447,0.0013005733489990234
80878092.6645802,0.0013439655303955078
4021.816234953602,0.0008327960968017578
2509377.0,0.0008463859558105469
16740.7846641832,0.001527547836303711
189648.89978520447,0.00130462646484375
80878092.6645802,0.0012919902801513672
1458338.0499053784,0.0019707679748535156
16740.7846641832,0.001523733139038086
1458338.0499053784,0.0019626617431640625
120593.81027412218,0.0007767677307128906
449092.16099921754,0.0007314682006835938
36038865.0,0.0006422996520996094
362285.1200636631,0.0013012886047363281
7039344.749302423,0.0012526512145996094
13662463.460545508,0.0012493133544921875
362285.1200636631,0.0013375282287597656
7039344.749302423,0.0012946128845214844
13662463.460545508,0.0012056827545166016
21226774.618282635,0.0017669200897216797
21226774.618282635,0.0018346309661865234
1448021.814755199,0.00107574462890625
449092.30630755745,0.001005411148071289
10377908.69726727,0.0009102821350097656
2135916.171242692,0.0013175010681152344
26627541.84972427,0.0012562274932861328
13662510.08249591,0.0011491775512695312
2135916.171242692,0.00165557861328125
26627541.84972427,0.0015349388122558594
13662510.08249591,0.0014519691467285156
62803002.14729125,0.0018415451049804688
62803002.14729125,0.002057313919067383
1448021.814755199,0.0007729530334472656
449092.16099921754,0.0007216930389404297
36038865.0,0.0006937980651855469
2135917.3505141414,0.001354217529296875
26627541.84972427,0.0012362003326416016
13662463.460545508,0.0011937618255615234
2135917.3505141414,0.0013141632080078125
26627541.84972427,0.0012547969818115234
13662463.460545508,0.0011477470397949219
62802985.583665974,0.0017979145050048828
62802985.583665974,0.001781463623046875
2060752.3472418413,0.0010731220245361328
717971.6027593738,0.0011129379272460938
5531379.932861853,0.0010805130004882812
8651213.286152584,0.0014545917510986328
84027647.12596774,0.0014591217041015625
25687186.168892965,0.0014941692352294922
7105722.757240039,0.0017473697662353516
73061288.67570451,0.001710653305053711
19944941.54233835,0.0017998218536376953
575576071.9552667,0.0020380020141601562
538719346.4544187,0.002390623092651367
2751666.796798538,0.0008025169372558594
2509377.0,0.0008463859558105469
7417087.7025847165,0.0008020401000976562
8651213.286152584,0.0015311241149902344
84027647.12596774,0.0014140605926513672
25687186.168892965,0.0014238357543945312
8651213.286152584,0.0014507770538330078
84027647.12596774,0.0014748573303222656
25687186.168892965,0.0015058517456054688
575576071.9552667,0.0020432472229003906
575576071.9552667,0.0020904541015625
2751666.796798538,0.0010516643524169922
2451495.640793445,0.0011734962463378906
7417087.7025847165,0.0010726451873779297
8651213.286152584,0.0015301704406738281
84027647.12596774,0.001421213150024414
25687186.168892965,0.0014216899871826172
8651213.286152584,0.0017781257629394531
84027647.12596774,0.0017321109771728516
25687186.168892965,0.0017669200897216797
575576071.9552667,0.0021152496337890625
575576071.9552667,0.00232696533203125
7321315.43768942,0.0010874271392822266
3032254.90334623,0.0010073184967041016
216852777.47900978,0.0010445117950439453
100345343.02070293,0.0015361309051513672
4231259.321768152,0.0010421276092529297
1873273.4640479828,0.0009856224060058594
216852777.47900978,0.0010731220245361328
64531551.18400596,0.001413583755493164
1136.9611547614934,0.0011997222900390625
1230096.2819183588,0.0014309883117675781
4613366.108543695,0.0009386539459228516
4952.370308113252,0.001596689224243164
22745.46764429887,0.0012052059173583984
14057611.694745822,0.0013437271118164062
4952.370308113252,0.001974821090698242
22745.46764429887,0.0016255378723144531
11206911.058326421,0.0017249584197998047
225231.79722612715,0.002047300338745117
225231.79722612715,0.0024261474609375
1136.9611547614934,0.0011241436004638672
1287840.4173958,0.0013515949249267578
4987151.351788576,0.000865936279296875
4952.370308113252,0.0016036033630371094
22745.46764429887,0.0012044906616210938
14057611.694745822,0.0013432502746582031
4952.370308113252,0.001874685287475586
22745.46764429887,0.0014984607696533203
14039204.175549133,0.0016415119171142578
225231.79722612715,0.0020482540130615234
225231.79722612715,0.002341747283935547
1136.9611547614934,0.0012578964233398438
1288163.102566552,0.001435995101928711
9890235.560728153,0.0009500980377197266
4952.370308113252,0.0015976428985595703
22745.46764429887,0.0012111663818359375
14057611.694745822,0.0013539791107177734
4952.370308113252,0.001977205276489258
22745.46764429887,0.001583099365234375
14057611.694745822,0.0017328262329101562
225231.79722612715,0.0020475387573242188
225231.79722612715,0.002438068389892578
1241730.8343861976,0.0010561943054199219
449092.30630755745,0.0010151863098144531
3851726.56335065,0.0008275508880615234
1341990.3173615285,0.0010890960693359375
2111462.863286536,0.001378774642944336
10002055.603606721,0.0011723041534423828
2918762.3827733104,0.0014808177947998047
5174031.495281854,0.0011372566223144531
1342374.9245669176,0.0014178752899169922
19039319.14911065,0.0012598037719726562
2111462.863286536,0.0016016960144042969
10002055.603606721,0.0014591217041015625
2918762.3827733104,0.0017015933990478516
5174031.495281854,0.001392364501953125
1342374.9245669176,0.0016326904296875
14117133.826286286,0.0015256404876708984
22242254.934683017,0.001708984375
5905902.902687767,0.0019867420196533203
35763748.277418144,0.0018489360809326172
23392256.903269988,0.0017943382263183594
22242254.934683017,0.0019712448120117188
5905902.902687767,0.002275705337524414
35763748.277418144,0.002091646194458008
23392256.903269988,0.002069234848022461
93675657.00200918,0.002447366714477539
93675657.00200918,0.0026769638061523438
1241730.8343861976,0.0010526180267333984
448530.54736300855,0.0010094642639160156
3315236.642857162,0.0008306503295898438
1067622.0208184924,0.0010898113250732422
2111462.863286536,0.0013759136199951172
10002055.603606721,0.001171112060546875
2918762.3827733104,0.0014662742614746094
5174031.495281854,0.0011260509490966797
1342374.9245669176,0.001378774642944336
19039319.14911065,0.0012559890747070312
2111462.863286536,0.0015914440155029297
10002055.603606721,0.001459360122680664
2918762.3827733104,0.0016987323760986328
5150058.397023906,0.001390218734741211
1337602.1443054595,0.0016226768493652344
11702673.972688053,0.0015082359313964844
22242254.934683017,0.0017056465148925781
5905902.902687767,0.002000570297241211
35763748.277418144,0.0018551349639892578
23392256.903269988,0.0018055438995361328
22242254.934683017,0.0020303726196289062
5905902.902687767,0.0022919178009033203
