card,card-time
79851.0,0.002748727798461914
12218453.755413396,0.007530927658081055
28813918.95577747,0.007245063781738281
36525908.81992012,0.007454872131347656
8563483.90703924,0.007512807846069336
1684010.7389740294,0.0073320865631103516
55643136.499197476,0.0071010589599609375
10961.119598298199,0.0016529560089111328
6716427.126794929,0.008405923843383789
42446738.59645792,0.006754875183105469
9282.061322334348,0.0018460750579833984
4401371.980798076,0.008468866348266602
174251.9368096025,0.0022618770599365234
659402.1171644486,0.00989985466003418
303094.7016178133,0.0024199485778808594
659201.3771966243,0.009821891784667969
3496572.2248086343,0.006966114044189453
169394.37680087867,0.002227783203125
5688.860013795141,0.0021398067474365234
3496572.2248086343,0.006757974624633789
8489095.896570507,0.006920814514160156
125748.93977995541,0.002198934555053711
16709.009584819534,0.002215862274169922
8044839.301072596,0.007672786712646484
263016396.69225258,0.007158994674682617
159700.78039894887,0.0025281906127929688
262512.98922532995,0.002913951873779297
244963689.3303333,0.009270906448364258
10977593.720444854,0.008200883865356445
168149.99503183682,0.002351045608520508
34390.123707207305,0.0016231536865234375
10851729.1688051,0.007723093032836914
54015.22990947806,0.008004188537597656
129642.71635398279,0.0025153160095214844
136.6403167824454,0.0017981529235839844
42130.99120171131,0.007793903350830078
12185640.070998149,0.00740814208984375
132381.6009324451,0.0023949146270751953
79607.00390273232,0.0023539066314697266
12185640.070998149,0.0075037479400634766
12232162.5609071,0.007392168045043945
126337.17696048401,0.002611875534057617
75904.61421244303,0.0023207664489746094
11646247.463558124,0.0074198246002197266
593.5892813772055,0.0005331039428710938
2731562.814227313,0.007489204406738281
17700.393986251616,0.007552146911621094
11058.494236973978,0.0016169548034667969
301257.59396253875,0.0023200511932373047
74516.04527131483,0.008610963821411133
74224.0368577668,0.009193897247314453
11085.22194920414,0.0016937255859375
90246.71759078711,0.0021958351135253906
10893.266272646326,0.0036110877990722656
284070.6206902813,0.0024666786193847656
87486.58894161215,0.0024840831756591797
279438.3672730158,0.00454401969909668
312274.2458330282,0.002404928207397461
34015.21051332377,0.0018649101257324219
115549.44557669951,0.004353046417236328
2722856.4032063964,0.007340908050537109
34445.679409549106,0.0016498565673828125
89042.56072521796,0.0021309852600097656
2695985.4765323955,0.007174968719482422
1056362.3854410138,0.007252931594848633
34144.55156850589,0.0016429424285888672
78371.80106633602,0.002135038375854492
1036793.8125476615,0.007704019546508789
4189.205348525773,0.007784128189086914
135.40669378726764,0.001708984375
78371.80106633602,0.0020859241485595703
4111.60246209431,0.007113933563232422
173200.75839909512,0.002527952194213867
71654.5510629144,0.00889897346496582
696909.6139365098,0.010152101516723633
11093.309211098547,0.0016429424285888672
261770.30211949296,0.002560138702392578
100867.72613692559,0.00826883316040039
71598.45895544582,0.009037971496582031
696364.0640952096,0.010157108306884766
358332.4243601911,0.018672943115234375
100788.76557893376,0.008431196212768555
358051.91711314913,0.018925189971923828
170276.75554146327,0.0023860931396484375
71774.12724163591,0.008221149444580078
11102.0,0.0012569427490234375
88918.3377637342,0.0021491050720214844
71774.12724163591,0.007986068725585938
164616.0526936226,0.004442930221557617
10732.923652398204,0.0032701492309570312
69388.05871932916,0.01019740104675293
43248669.340006106,0.0068340301513671875
33932.80392414056,0.007793903350830078
127705.31656930363,0.0021839141845703125
10782.71348193586,0.0078051090240478516
86496.68752672797,0.002505064010620117
132.74085124981914,0.0017361640930175781
34676333.190901816,0.013292074203491211
41634153.13998216,0.007043123245239258
32666.058322858353,0.007699012756347656
10380.18397380372,0.007495880126953125
33381830.89641501,0.013338804244995117
325406.70157432376,0.002290964126586914
3653745.2558145854,0.007097005844116211
89850.27511524745,0.0022089481353759766
79851.0,0.002061128616333008
13032337.605500959,0.008718252182006836
320481.8719601694,0.004395008087158203
3653745.2558145854,0.006673097610473633
13032337.605500959,0.008745193481445312
21714.597726547185,0.0023810863494873047
240597.21679541,0.007013082504272461
5739.163058569214,0.0022640228271484375
75343.38869789378,0.002276897430419922
857712.2316758,0.008893966674804688
20459.714457555696,0.0045130252838134766
230176.72323334558,0.007106781005859375
820563.9017519266,0.009018182754516602
1111063.3167316522,0.00763702392578125
1056362.3854410138,0.0074329376220703125
34789.0,0.0015490055084228516
1492236.8315323666,0.00673675537109375
36696.01476373214,0.0021691322326660156
79851.0,0.0019791126251220703
216550181.4861996,0.012776851654052734
1111063.3167316522,0.007268190383911133
1056362.3854410138,0.0071010589599609375
1492236.8315323666,0.006598711013793945
216550181.4861996,0.013522863388061523
1266457.823682782,0.007467031478881836
984062.002709589,0.007359027862548828
33412.054138709995,0.0016431808471679688
1605204.5473295015,0.006724119186401367
40697.07767582796,0.002190828323364258
72373.95308345661,0.0021512508392333984
231438493.34570658,0.013397932052612305
1224242.7684170017,0.007693052291870117
951260.0956484148,0.007646322250366211
1551697.9895814166,0.006704092025756836
223723914.4592129,0.012932062149047852
232426369.97192305,0.006809711456298828
10903436.905906703,0.007536888122558594
166731.67860336183,0.0022330284118652344
12499147.30717191,0.0077779293060302734
246585.5764336922,0.002323150634765625
33935.035813722854,0.001703023910522461
51015694981.33202,0.01343989372253418
228043123.2397196,0.007046222686767578
10697812.84443134,0.007680177688598633
12263430.307435138,0.007670164108276367
50053608027.321495,0.013450860977172852
263016396.69225258,0.0065920352935791016
58239.03772027841,0.007925987243652344
126266.78006690054,0.0022780895233154297
74203.66803397516,0.007770061492919922
207554.8396971862,0.002213001251220703
134.8238914795445,0.0017058849334716797
305597924.98905444,0.013367652893066406
193679556.27882034,0.006858110427856445
42885.96120099328,0.007924079895019531
54641.96787661539,0.007931947708129883
225035667.95062757,0.013931989669799805
1584919.2197843597,0.007361173629760742
2267539.4002841013,0.006997108459472656
24538.80915965888,0.0023071765899658203
1056362.3854410138,0.0076711177825927734
34760.84970175531,0.0016908645629882812
79786.38677555732,0.0020728111267089844
402441817.67784774,0.013215065002441406
1583636.7469127434,0.0073680877685546875
2265704.5700101764,0.006814002990722656
1055507.6061658224,0.0073089599609375
402116172.8707603,0.01378488540649414
45455.09918459731,0.007565736770629883
12251751.963454822,0.00687718391418457
123725.00164380812,0.0022308826446533203
5607.187159612547,0.00745701789855957
172.1801726505389,0.0017819404602050781
74454.23902559036,0.002128124237060547
11541933.81607493,0.013201236724853516
42382.99858012957,0.0075550079345703125
11423712.52920203,0.006972074508666992
5228.223228801313,0.007414102554321289
10761867.71811984,0.013545989990234375
44952.376013269226,0.008023738861083984
12251751.963454822,0.007539987564086914
129304.21016129437,0.002421140670776367
5545.172931029238,0.007754087448120117
177.95425577003292,0.0019218921661376953
77811.65037346339,0.002101898193359375
11414282.624561477,0.013679981231689453
43804.31761406829,0.00755000114440918
11938849.109500697,0.0068359375
5403.552333341351,0.007795810699462891
11122768.266474755,0.013363838195800781
72054.93499902703,0.008966922760009766
599195.2394325356,0.010418891906738281
